,id,date,search
474,1337084284717260800,2020-12-10,AAPL
475,1337084065128779777,2020-12-10,AAPL
476,1337083548256399364,2020-12-10,AAPL
477,1337083485652135937,2020-12-10,AAPL
478,1337083410649640962,2020-12-10,AAPL
479,1337083333864542208,2020-12-10,AAPL
480,1337083322640556032,2020-12-10,AAPL
481,1337083083279970305,2020-12-10,AAPL
482,1337083040191795200,2020-12-10,AAPL
483,1337083039306805248,2020-12-10,AAPL
484,1337082787656912897,2020-12-10,AAPL
485,1337082469129080833,2020-12-10,AAPL
486,1337082438456119297,2020-12-10,AAPL
487,1337082198453784577,2020-12-10,AAPL
488,1337082185057259520,2020-12-10,AAPL
489,1337082072586989568,2020-12-10,AAPL
490,1337081931255734272,2020-12-10,AAPL
491,1337081633246208001,2020-12-10,AAPL
492,1337081605765160961,2020-12-10,AAPL
493,1337081440257896450,2020-12-10,AAPL
494,1337081421702324225,2020-12-10,AAPL
495,1337081177388224514,2020-12-10,AAPL
496,1337080971729002496,2020-12-10,AAPL
497,1337080907384098825,2020-12-10,AAPL
498,1337080889222762507,2020-12-10,AAPL
499,1337080797187207174,2020-12-10,AAPL
500,1337080728534847492,2020-12-10,AAPL
501,1337080640223784960,2020-12-10,AAPL
502,1337080388779454472,2020-12-10,AAPL
503,1337080351395557377,2020-12-10,AAPL
504,1337080328998047746,2020-12-10,AAPL
505,1337080293300314112,2020-12-10,AAPL
506,1337080267119288320,2020-12-10,AAPL
507,1337080159883694081,2020-12-10,AAPL
508,1337080142225498114,2020-12-10,AAPL
509,1337079893239230471,2020-12-10,AAPL
510,1337079889485295616,2020-12-10,AAPL
511,1337079745041768450,2020-12-10,AAPL
512,1337079653266296833,2020-12-10,AAPL
513,1337079644898664457,2020-12-10,AAPL
514,1337079634798768129,2020-12-10,AAPL
515,1337079629899829249,2020-12-10,AAPL
516,1337079583804436480,2020-12-10,AAPL
517,1337079535255293956,2020-12-10,AAPL
518,1337079395182399493,2020-12-10,AAPL
519,1337079327058485249,2020-12-10,AAPL
520,1337079229033410567,2020-12-10,AAPL
521,1337079078420156416,2020-12-10,AAPL
522,1337079040327495681,2020-12-10,AAPL
523,1337078980122472448,2020-12-10,AAPL
524,1337078829152538624,2020-12-10,AAPL
525,1337078637074366466,2020-12-10,AAPL
526,1337078345352286211,2020-12-10,AAPL
527,1337078312540233729,2020-12-10,AAPL
528,1337078306143866882,2020-12-10,AAPL
529,1337078220001251335,2020-12-10,AAPL
530,1337078194935975936,2020-12-10,AAPL
531,1337078104657809408,2020-12-10,AAPL
532,1337078092708327425,2020-12-10,AAPL
533,1337078044893171712,2020-12-10,AAPL
534,1337077957169451009,2020-12-10,AAPL
535,1337077687882399745,2020-12-10,AAPL
536,1337077679733035008,2020-12-10,AAPL
537,1337077664876736516,2020-12-10,AAPL
538,1337077662209232898,2020-12-10,AAPL
539,1337077639903760385,2020-12-10,AAPL
540,1337077628071645186,2020-12-10,AAPL
541,1337077562791497729,2020-12-10,AAPL
542,1337077552024674304,2020-12-10,AAPL
543,1337077452779229187,2020-12-10,AAPL
544,1337077374253297664,2020-12-10,AAPL
545,1337077342854807553,2020-12-10,AAPL
546,1337077317122859008,2020-12-10,AAPL
547,1337077309581365249,2020-12-10,AAPL
548,1337077153784078340,2020-12-10,AAPL
549,1337077113656995840,2020-12-10,AAPL
550,1337076947764047873,2020-12-10,AAPL
551,1337076862938333187,2020-12-10,AAPL
552,1337076646927482880,2020-12-10,AAPL
553,1337076613683568641,2020-12-10,AAPL
554,1337076459719053321,2020-12-10,AAPL
555,1337076428878336008,2020-12-10,AAPL
556,1337076289988124680,2020-12-10,AAPL
557,1337076255653388290,2020-12-10,AAPL
558,1337076239446716419,2020-12-10,AAPL
559,1337076206957682689,2020-12-10,AAPL
560,1337076201060511747,2020-12-10,AAPL
561,1337076176280547329,2020-12-10,AAPL
562,1337076105426165760,2020-12-10,AAPL
563,1337076096353767426,2020-12-10,AAPL
564,1337075970034036737,2020-12-10,AAPL
565,1337075850479464449,2020-12-10,AAPL
566,1337075745399640066,2020-12-10,AAPL
567,1337075731453661187,2020-12-10,AAPL
568,1337075660142096388,2020-12-10,AAPL
569,1337075590734573570,2020-12-10,AAPL
570,1337075584497831937,2020-12-10,AAPL
571,1337075584086634498,2020-12-10,AAPL
572,1337075446631047173,2020-12-10,AAPL
573,1337075384056242176,2020-12-10,AAPL
574,1337075240871096322,2020-12-10,AAPL
575,1337075161745526784,2020-12-10,AAPL
576,1337075087254695937,2020-12-10,AAPL
577,1337075040777621504,2020-12-10,AAPL
578,1337075015087513604,2020-12-10,AAPL
579,1337074715995774976,2020-12-10,AAPL
580,1337074667006251009,2020-12-10,AAPL
581,1337074344808222720,2020-12-10,AAPL
582,1337074184137158657,2020-12-10,AAPL
583,1337074017187061764,2020-12-10,AAPL
584,1337074015123484672,2020-12-10,AAPL
585,1337073852048924673,2020-12-10,AAPL
586,1337073795929165828,2020-12-10,AAPL
587,1337073778266927107,2020-12-10,AAPL
588,1337073695265853440,2020-12-10,AAPL
589,1337073658561519617,2020-12-10,AAPL
590,1337073619751604226,2020-12-10,AAPL
591,1337073410162249731,2020-12-10,AAPL
592,1337073340192722944,2020-12-10,AAPL
593,1337073338842296324,2020-12-10,AAPL
594,1337073216012115970,2020-12-10,AAPL
595,1337073169962835970,2020-12-10,AAPL
596,1337073167819546626,2020-12-10,AAPL
597,1337073067110109184,2020-12-10,AAPL
598,1337072953041670144,2020-12-10,AAPL
599,1337072727937597442,2020-12-10,AAPL
600,1337072381630746626,2020-12-10,AAPL
601,1337072264777400327,2020-12-10,AAPL
602,1337072204173946881,2020-12-10,AAPL
603,1337072163770294274,2020-12-10,AAPL
604,1337072109621813248,2020-12-10,AAPL
605,1337072089132654592,2020-12-10,AAPL
606,1337072086829961228,2020-12-10,AAPL
607,1337071984811913220,2020-12-10,AAPL
608,1337071959834845188,2020-12-10,AAPL
609,1337071873453142019,2020-12-10,AAPL
610,1337071853920264192,2020-12-10,AAPL
611,1337071735066271745,2020-12-10,AAPL
612,1337071724840558602,2020-12-10,AAPL
613,1337071548960821251,2020-12-10,AAPL
614,1337071513091104769,2020-12-10,AAPL
615,1337071500034183168,2020-12-10,AAPL
616,1337071450096693250,2020-12-10,AAPL
617,1337071371789197312,2020-12-10,AAPL
618,1337071154436182016,2020-12-10,AAPL
619,1337071061159071745,2020-12-10,AAPL
620,1337070975054188555,2020-12-10,AAPL
621,1337070938991587328,2020-12-10,AAPL
622,1337070860767797250,2020-12-10,AAPL
623,1337070800327872514,2020-12-10,AAPL
624,1337070772112814086,2020-12-10,AAPL
625,1337070765217374209,2020-12-10,AAPL
626,1337070621310783490,2020-12-10,AAPL
627,1337070579229265931,2020-12-10,AAPL
628,1337070432772624387,2020-12-10,AAPL
629,1337070327914967040,2020-12-10,AAPL
630,1337070103897264131,2020-12-10,AAPL
631,1337070013782630401,2020-12-10,AAPL
632,1337069914163617794,2020-12-10,AAPL
